,ShipName,group_id,mmsi,higher_types,radius,start_time,end_time,lon,lat,first_course,avg_speed,turn_val,accel_val,status
0,AGS- 신천지,0,352001086,others,5000,2022-12-01 00:00:14+00:00,2022-12-01 14:10:12+00:00,128.7938,35.07728333,140.0,0.008717948717948718,0.0,0.0,정박/대기
1,AGS- 신천지,1,352001086,others,5000,2022-12-01 14:15:31+00:00,2022-12-01 14:15:31+00:00,128.79185,35.07655,248.0,2.6,62.0,1.9000000000000001,우선회(62.0°) 가속 저속 운항
2,AGS- 신천지,2,352001086,others,5000,2022-12-01 14:18:13+00:00,2022-12-01 14:18:13+00:00,128.7911833,35.07631667,246.0,3.3,-2.0,0.6999999999999997,저속 운항
3,AGS- 신천지,3,352001086,others,5000,2022-12-01 14:20:01+00:00,2022-12-01 14:24:12+00:00,128.78675,35.07165,205.0,7.2,-41.0,3.9000000000000004,좌선회(41.0°) 가속 이동/통과
4,AGS- 신천지,4,352001086,others,5000,2022-12-01 14:25:11+00:00,2022-12-01 14:25:11+00:00,128.7812833,35.05841667,195.0,11.2,-10.0,3.999999999999999,가속 이동/통과
5,AGS- 신천지,5,352001086,others,5000,2022-12-01 14:30:31+00:00,2022-12-01 16:30:14+00:00,128.77855,35.0419,176.0,12.015151515151516,-19.0,0.20000000000000107,이동/통과
6,AGS- 신천지,6,352001086,others,5000,2022-12-01 16:30:32+00:00,2022-12-01 16:30:32+00:00,128.8097833,34.66426667,235.0,11.9,25.0,-0.29999999999999893,우선회(25.0°) 이동/통과
7,AGS- 신천지,7,352001086,others,5000,2022-12-01 16:35:22+00:00,2022-12-01 20:00:12+00:00,128.7936167,34.65513333,235.0,11.288679245283017,0.0,0.09999999999999964,이동/통과
8,AGS- 신천지,8,352001086,others,5000,2022-12-01 20:05:01+00:00,2022-12-01 20:05:01+00:00,128.067,34.4584,315.0,9.3,25.0,-0.1999999999999993,우선회(25.0°) 이동/통과
9,AGS- 신천지,9,352001086,others,5000,2022-12-01 20:06:14+00:00,2022-12-01 21:00:11+00:00,128.0639167,34.46085,315.0,7.728571428571429,0.0,0.0,이동/통과
10,AGS- 신천지,10,352001086,others,5000,2022-12-01 21:02:20+00:00,2022-12-01 21:02:20+00:00,127.9809,34.56001667,325.0,8.4,-2.0,2.3000000000000007,가속 이동/통과
11,AGS- 신천지,11,352001086,others,5000,2022-12-01 21:06:10+00:00,2022-12-01 21:18:14+00:00,127.9783833,34.56308333,326.0,9.22,1.0,0.40000000000000036,이동/통과
12,AGS- 신천지,12,352001086,others,5000,2022-12-01 21:20:31+00:00,2022-12-01 21:20:31+00:00,127.9531833,34.60033333,350.0,9.3,25.0,-0.09999999999999964,우선회(25.0°) 이동/통과
13,AGS- 신천지,13,352001086,others,5000,2022-12-01 21:27:31+00:00,2022-12-01 21:55:21+00:00,127.9492833,34.6185,349.0,8.85,-1.0,0.09999999999999964,이동/통과
14,AGS- 신천지,14,352001086,others,5000,2022-12-01 22:00:21+00:00,2022-12-01 22:00:21+00:00,127.9088167,34.68703333,309.0,8.7,0.0,2.499999999999999,가속 이동/통과
15,AGS- 신천지,15,352001086,others,5000,2022-12-01 22:05:11+00:00,2022-12-01 22:46:52+00:00,127.8976833,34.69461667,307.0,6.479166666666667,-2.0,-0.5999999999999996,이동/통과
16,AGS- 신천지,16,352001086,others,5000,2022-12-01 22:48:14+00:00,2022-12-01 22:52:49+00:00,127.8288833,34.74366667,340.0,11.45,10.0,3.1000000000000005,가속 이동/통과
17,AGS- 신천지,17,352001086,others,5000,2022-12-01 22:54:14+00:00,2022-12-01 23:12:12+00:00,127.81895,34.76821667,340.0,14.016666666666666,0.0,0.0,이동/통과
18,AGS- 신천지,18,352001086,others,5000,2022-12-01 23:15:29+00:00,2022-12-01 23:15:29+00:00,127.7966,34.84928333,328.0,12.4,-21.0,-2.0999999999999996,좌선회(21.0°) 감속 이동/통과
19,AGS- 신천지,19,352001086,others,5000,2022-12-01 23:20:09+00:00,2022-12-01 23:30:18+00:00,127.7848167,34.86128333,321.0,12.225,-7.0,-0.3000000000000007,이동/통과
20,AGS- 신천지,20,352001086,others,5000,2022-12-01 23:35:29+00:00,2022-12-01 23:36:13+00:00,127.7434167,34.90038333,295.0,11.7,-26.0,-0.5,좌선회(26.0°) 이동/통과
21,AGS- 신천지,21,352001086,others,5000,2022-12-01 23:40:09+00:00,2022-12-01 23:45:18+00:00,127.7252833,34.9044,282.0,11.899999999999999,-13.0,0.5,이동/통과
22,AGS- 신천지,22,352001086,others,5000,2022-12-01 23:50:08+00:00,2022-12-01 23:50:08+00:00,127.6878833,34.90873333,248.0,9.5,-35.0,-2.0999999999999996,좌선회(35.0°) 감속 이동/통과
23,AGS- 신천지,23,352001086,others,5000,2022-12-01 23:56:18+00:00,2022-12-02 00:02:07+00:00,127.6726333,34.90081667,235.0,6.85,-13.0,-1.7000000000000002,이동/통과
24,AGS- 신천지,24,352001086,others,5000,2022-12-02 00:05:08+00:00,2022-12-02 00:05:08+00:00,127.6565333,34.89255,245.0,4.9,7.0,-1.0,저속 운항
25,AGS- 신천지,25,352001086,others,5000,2022-12-02 00:10:08+00:00,2022-12-02 12:00:23+00:00,127.6540333,34.8917,327.0,0.006606811142940175,82.0,-4.4,정박/대기
26,AGS- 신천지,26,352001086,others,5000,2022-12-02 12:05:03+00:00,2022-12-02 12:06:14+00:00,127.6561667,34.89165,114.0,2.4,-36.0,1.7999999999999998,좌선회(36.0°) 가속 저속 운항
27,AGS- 신천지,27,352001086,others,5000,2022-12-02 12:10:03+00:00,2022-12-02 12:10:07+00:00,127.6559333,34.89116667,310.0,0.45,-164.0,-1.9,정박/대기
28,AGS- 신천지,28,352001086,others,5000,2022-12-02 12:12:11+00:00,2022-12-02 12:12:11+00:00,127.6573833,34.89216667,47.0,1.7,83.0,1.2999999999999998,우선회(83.0°) 저속 운항
29,AGS- 신천지,29,352001086,others,5000,2022-12-02 12:15:13+00:00,2022-12-02 12:20:42+00:00,127.66145,34.89416667,56.0,9.45,9.0,5.7,가속 이동/통과
30,AGS- 신천지,30,352001086,others,5000,2022-12-02 12:25:43+00:00,2022-12-02 12:25:43+00:00,127.6962,34.90763333,92.0,11.8,36.0,0.3000000000000007,우선회(36.0°) 이동/통과
31,AGS- 신천지,31,352001086,others,5000,2022-12-02 12:30:13+00:00,2022-12-02 12:36:12+00:00,127.71675,34.90393333,104.0,12.1,12.0,0.29999999999999893,이동/통과
32,AGS- 신천지,32,352001086,others,5000,2022-12-02 12:40:04+00:00,2022-12-02 12:40:04+00:00,127.7503833,34.89196667,143.0,12.1,39.0,0.0,우선회(39.0°) 이동/통과
33,AGS- 신천지,33,352001086,others,5000,2022-12-02 12:45:24+00:00,2022-12-02 12:50:14+00:00,127.76085,34.87646667,140.0,11.95,-3.0,-0.29999999999999893,이동/통과
34,AGS- 신천지,34,352001086,others,5000,2022-12-02 12:54:14+00:00,2022-12-02 12:54:14+00:00,127.7839167,34.85873333,149.0,14.5,20.0,2.4000000000000004,우선회(20.0°) 가속 이동/통과
35,AGS- 신천지,35,352001086,others,5000,2022-12-02 12:55:19+00:00,2022-12-02 13:12:11+00:00,127.7894667,34.85045,154.0,14.86,5.0,1.1999999999999993,이동/통과
36,AGS- 신천지,36,352001086,others,5000,2022-12-02 13:16:19+00:00,2022-12-02 13:16:25+00:00,127.81205,34.76885,166.0,11.05,-2.0,-3.5,감속 이동/통과
37,AGS- 신천지,37,352001086,others,5000,2022-12-02 13:16:29+00:00,2022-12-02 13:18:11+00:00,127.8122,34.76835,166.0,10.875,0.0,0.0,이동/통과
38,AGS- 신천지,38,352001086,others,5000,2022-12-02 13:20:09+00:00,2022-12-02 13:20:09+00:00,127.81545,34.75963333,161.0,7.7,-5.0,-3.1000000000000005,감속 이동/통과
39,AGS- 신천지,39,352001086,others,5000,2022-12-02 13:20:29+00:00,2022-12-02 13:20:29+00:00,127.8157,34.759,161.0,7.5,0.0,-0.20000000000000018,이동/통과
40,AGS- 신천지,40,352001086,others,5000,2022-12-02 13:24:10+00:00,2022-12-02 13:25:09+00:00,127.8194833,34.74868333,162.0,11.4,1.0,2.9000000000000004,가속 이동/통과
41,AGS- 신천지,41,352001086,others,5000,2022-12-02 13:30:13+00:00,2022-12-02 13:36:11+00:00,127.8223667,34.73903333,166.0,12.524999999999999,0.0,0.5999999999999996,이동/통과
42,AGS- 신천지,42,352001086,others,5000,2022-12-02 13:42:12+00:00,2022-12-02 13:42:12+00:00,127.8630667,34.70045,116.0,12.0,-30.0,-0.1999999999999993,좌선회(30.0°) 이동/통과
43,AGS- 신천지,43,352001086,others,5000,2022-12-02 13:42:29+00:00,2022-12-02 13:54:14+00:00,127.8605167,34.70156667,118.0,12.525,2.0,0.5,이동/통과
44,AGS- 신천지,44,352001086,others,5000,2022-12-02 13:56:53+00:00,2022-12-02 14:00:13+00:00,127.9132167,34.67681667,140.0,12.3,22.0,-0.1999999999999993,우선회(22.0°) 이동/통과
45,AGS- 신천지,45,352001086,others,5000,2022-12-02 14:02:49+00:00,2022-12-02 14:02:49+00:00,127.9179,34.6573,172.0,12.3,32.0,0.0,우선회(32.0°) 이동/통과
46,AGS- 신천지,46,352001086,others,5000,2022-12-02 14:05:08+00:00,2022-12-02 15:36:12+00:00,127.9191833,34.6494,172.0,12.229166666666666,0.0,0.0,이동/통과
47,AGS- 신천지,47,352001086,others,5000,2022-12-02 15:36:39+00:00,2022-12-02 15:36:39+00:00,127.9469167,34.34121667,202.0,12.1,24.0,0.0,우선회(24.0°) 이동/통과
48,AGS- 신천지,48,352001086,others,5000,2022-12-02 15:40:40+00:00,2022-12-02 16:45:50+00:00,127.9395667,34.32926667,210.0,12.066666666666666,8.0,0.0,이동/통과
49,AGS- 신천지,49,352001086,others,5000,2022-12-02 17:17:49+00:00,2022-12-02 17:17:49+00:00,127.7687833,34.04201667,190.0,11.8,-21.0,-0.29999999999999893,좌선회(21.0°) 이동/통과
50,AGS- 신천지,50,352001086,others,5000,2022-12-02 17:21:09+00:00,2022-12-02 17:21:09+00:00,127.7663,34.03131667,189.0,11.8,-1.0,0.0,이동/통과
51,AGS- 신천지,51,352001086,others,5000,2022-12-02 22:56:40+00:00,2022-12-02 22:56:40+00:00,126.95015,33.18125,238.0,11.9,49.0,0.09999999999999964,우선회(49.0°) 이동/통과
52,AGS- 신천지,52,352001086,others,5000,2022-12-02 23:01:39+00:00,2022-12-03 04:04:49+00:00,126.9334333,33.17238333,236.0,12.339130434782609,-2.0,0.0,이동/통과
53,AOE-59 화천,0,431016257,auxiliary,5500,2022-12-01 06:06:12+00:00,2022-12-01 08:20:52+00:00,129.95,33.475,0.0,0.4,0.0,0.0,정박/대기
54,AOE-59 화천,1,431016257,auxiliary,5500,2022-12-01 08:32:19+00:00,2022-12-01 08:32:19+00:00,129.9511933,33.482015,322.6,2.6,-98.29999999999995,1.8,좌선회(98.3°) 저속 운항
55,AOE-59 화천,2,431016257,auxiliary,5500,2022-12-01 08:35:17+00:00,2022-12-01 14:50:08+00:00,129.9506583,33.48242833,157.9,0.16980676328502417,-164.70000000000002,-1.5,정박/대기
56,AOE-59 화천,3,431016257,auxiliary,5500,2022-12-01 14:55:11+00:00,2022-12-01 14:55:11+00:00,129.9555667,33.48987167,53.4,8.4,88.39999999999998,7.6000000000000005,우선회(88.4°) 가속 이동/통과
57,AOE-59 화천,4,431016257,auxiliary,5500,2022-12-01 15:07:08+00:00,2022-12-01 15:30:09+00:00,129.986445,33.50569,58.6,10.928571428571429,5.200000000000003,1.5,이동/통과
58,AOE-59 화천,5,431016257,auxiliary,5500,2022-12-01 15:35:09+00:00,2022-12-01 15:35:17+00:00,130.066615,33.55856667,20.7,11.1,-32.099999999999994,-0.7000000000000011,좌선회(32.1°) 이동/통과
59,AOE-59 화천,6,431016257,auxiliary,5500,2022-12-01 15:40:58+00:00,2022-12-01 18:05:59+00:00,130.0745267,33.57588167,21.3,11.323684210526316,0.6000000000000014,0.20000000000000107,이동/통과
60,AOE-59 화천,7,431016257,auxiliary,5500,2022-12-01 18:10:09+00:00,2022-12-01 18:11:17+00:00,130.4725,33.90289667,352.2,11.1,-48.60000000000002,0.09999999999999964,좌선회(48.6°) 이동/통과
61,AOE-59 화천,8,431016257,auxiliary,5500,2022-12-01 18:12:07+00:00,2022-12-01 18:17:18+00:00,130.47,33.90833333,352.0,10.600000000000001,-0.19999999999998863,-1.0999999999999996,이동/통과
62,AOE-59 화천,9,431016257,auxiliary,5500,2022-12-01 18:18:07+00:00,2022-12-01 18:18:07+00:00,130.4716667,33.925,77.0,10.0,80.0,-0.8000000000000007,우선회(80.0°) 이동/통과
63,AOE-59 화천,10,431016257,auxiliary,5500,2022-12-01 18:20:13+00:00,2022-12-01 19:54:01+00:00,130.4807483,33.92646167,83.1,11.7875,6.099999999999994,1.4000000000000004,이동/통과
64,AOE-59 화천,11,431016257,auxiliary,5500,2022-12-01 19:54:07+00:00,2022-12-01 19:54:07+00:00,130.8466667,33.95333333,135.0,12.0,30.0,-0.09999999999999964,우선회(30.0°) 이동/통과
65,AOE-59 화천,12,431016257,auxiliary,5500,2022-12-01 19:55:09+00:00,2022-12-01 20:12:00+00:00,130.8508783,33.951235,139.1,12.266666666666666,4.099999999999994,0.40000000000000036,이동/통과
66,AOE-59 화천,13,431016257,auxiliary,5500,2022-12-01 20:15:08+00:00,2022-12-01 20:17:18+00:00,130.9073733,33.90252667,111.8,12.0,-26.200000000000003,-0.1999999999999993,좌선회(26.2°) 이동/통과
67,AOE-59 화천,14,431016257,auxiliary,5500,2022-12-01 20:17:56+00:00,2022-12-01 20:18:00+00:00,130.9194883,33.90531333,111.8,12.0,0.0,0.0,이동/통과
68,AOE-59 화천,15,431016257,auxiliary,5500,2022-12-01 20:20:07+00:00,2022-12-01 20:20:07+00:00,130.92436,33.907775,59.3,11.6,-52.5,-0.40000000000000036,좌선회(52.5°) 이동/통과
69,AOE-59 화천,16,431016257,auxiliary,5500,2022-12-01 20:23:20+00:00,2022-12-01 20:24:01+00:00,130.9256983,33.90844667,59.0,11.7,-0.29999999999999716,0.09999999999999964,이동/통과
70,AOE-59 화천,17,431016257,auxiliary,5500,2022-12-01 20:25:07+00:00,2022-12-01 20:29:19+00:00,130.9330117,33.92126,19.8,11.300000000000002,-39.2,-0.3999999999999986,좌선회(39.2°) 이동/통과
71,AOE-59 화천,18,431016257,auxiliary,5500,2022-12-01 20:29:58+00:00,2022-12-01 20:30:08+00:00,130.941205,33.94189667,19.8,11.400000000000002,0.0,0.0,이동/통과
72,AOE-59 화천,19,431016257,auxiliary,5500,2022-12-01 20:35:07+00:00,2022-12-01 20:35:21+00:00,130.9494533,33.94988833,41.2,12.0,29.000000000000004,0.5,우선회(29.0°) 이동/통과
73,AOE-59 화천,20,431016257,auxiliary,5500,2022-12-01 20:35:57+00:00,2022-12-01 20:41:18+00:00,130.9598,33.960235,41.0,12.099999999999998,-0.20000000000000284,0.0,이동/통과
74,AOE-59 화천,21,431016257,auxiliary,5500,2022-12-01 20:45:09+00:00,2022-12-01 20:45:09+00:00,130.980535,33.97006,67.3,12.2,30.299999999999997,0.0,우선회(30.3°) 이동/통과
75,AOE-59 화천,22,431016257,auxiliary,5500,2022-12-01 20:47:17+00:00,2022-12-01 20:47:17+00:00,130.981735,33.97046667,68.0,12.2,0.7000000000000028,0.0,이동/통과
76,AOE-59 화천,23,431016257,auxiliary,5500,2022-12-01 20:50:01+00:00,2022-12-01 20:50:01+00:00,130.9992633,33.97497833,90.7,12.0,22.700000000000003,-0.1999999999999993,우선회(22.7°) 이동/통과
77,AOE-59 화천,24,431016257,auxiliary,5500,2022-12-01 20:53:18+00:00,2022-12-01 20:54:00+00:00,131.001735,33.97492333,92.0,11.9,1.2999999999999972,-0.09999999999999964,이동/통과
78,AOE-59 화천,25,431016257,auxiliary,5500,2022-12-01 20:55:08+00:00,2022-12-01 20:55:08+00:00,131.018635,33.97023,117.3,12.1,25.299999999999997,0.1999999999999993,우선회(25.3°) 이동/통과
79,AOE-59 화천,26,431016257,auxiliary,5500,2022-12-01 20:59:18+00:00,2022-12-01 21:00:08+00:00,131.053885,33.94954,117.3,12.25,0.0,0.0,이동/통과
80,AOE-59 화천,27,431016257,auxiliary,5500,2022-12-01 21:05:08+00:00,2022-12-01 21:05:17+00:00,131.0517667,33.95025,113.8,12.4,-21.799999999999997,0.0,좌선회(21.8°) 이동/통과
81,AOE-59 화천,28,431016257,auxiliary,5500,2022-12-01 21:05:57+00:00,2022-12-01 21:35:18+00:00,131.0832933,33.93608167,113.8,12.590909090909092,0.0,0.0,이동/통과
82,AOE-59 화천,29,431016257,auxiliary,5500,2022-12-01 21:40:09+00:00,2022-12-01 21:42:31+00:00,131.1802317,33.89178167,94.6,12.7,-29.5,-0.10000000000000142,좌선회(29.5°) 이동/통과
83,AOE-59 화천,30,431016257,auxiliary,5500,2022-12-01 21:45:02+00:00,2022-12-01 21:45:02+00:00,131.1996817,33.89473833,66.1,11.9,-28.5,-0.7999999999999989,좌선회(28.5°) 이동/통과
84,AOE-59 화천,31,431016257,auxiliary,5500,2022-12-01 21:50:08+00:00,2022-12-01 21:50:08+00:00,131.2135967,33.90616667,29.3,11.5,-36.8,-0.40000000000000036,좌선회(36.8°) 이동/통과
85,AOE-59 화천,32,431016257,auxiliary,5500,2022-12-01 21:53:17+00:00,2022-12-01 21:59:19+00:00,131.222235,33.92071,29.3,11.6,0.0,0.0,이동/통과
86,AOE-59 화천,33,431016257,auxiliary,5500,2022-12-02 22:15:01+00:00,2022-12-02 22:17:34+00:00,131.2222267,33.92633333,215.3,9.9,-164.0,-1.799999999999999,좌선회(164.0°) 이동/통과
87,AOE-59 화천,34,431016257,auxiliary,5500,2022-12-02 22:20:07+00:00,2022-12-02 22:36:08+00:00,131.2124917,33.91440667,217.0,10.65,1.6999999999999886,0.40000000000000036,이동/통과
88,AOE-59 화천,35,431016257,auxiliary,5500,2022-12-02 22:40:01+00:00,2022-12-02 22:40:01+00:00,131.1641283,33.86983667,229.2,11.9,21.19999999999999,0.9000000000000004,우선회(21.2°) 이동/통과
89,AOE-59 화천,36,431016257,auxiliary,5500,2022-12-02 22:41:18+00:00,2022-12-02 23:12:01+00:00,131.1609433,33.86777167,233.0,11.666666666666666,3.8000000000000114,0.0,이동/통과
90,AOE-59 화천,37,431016257,auxiliary,5500,2022-12-02 23:15:08+00:00,2022-12-02 23:15:08+00:00,131.0472717,33.809295,251.7,11.7,20.19999999999999,0.0,우선회(20.2°) 이동/통과
91,AOE-59 화천,38,431016257,auxiliary,5500,2022-12-02 23:15:09+00:00,2022-12-02 23:23:18+00:00,131.0466667,33.80833333,251.0,11.466666666666667,-0.6999999999999886,-0.6999999999999993,이동/통과
92,AOE-59 화천,39,431016257,auxiliary,5500,2022-12-02 23:25:09+00:00,2022-12-02 23:25:09+00:00,131.0167433,33.79399667,215.8,8.5,-33.39999999999998,-3.1999999999999993,좌선회(33.4°) 감속 이동/통과
93,AOE-59 화천,40,431016257,auxiliary,5500,2022-12-02 23:29:21+00:00,2022-12-02 23:29:21+00:00,131.0117367,33.787805,213.0,6.1,-2.8000000000000114,-2.4000000000000004,감속 이동/통과
94,AOE-59 화천,41,431016257,auxiliary,5500,2022-12-02 23:30:01+00:00,2022-12-02 23:30:01+00:00,131.01074,33.786485,211.0,5.2,-2.0,-0.8999999999999995,이동/통과
95,AOE-59 화천,42,431016257,auxiliary,5500,2022-12-02 23:30:07+00:00,2022-12-02 23:30:07+00:00,131.0103533,33.785925,209.9,4.9,-1.0999999999999943,-0.2999999999999998,저속 운항
96,AOE-59 화천,43,431016257,auxiliary,5500,2022-12-02 23:35:01+00:00,2022-12-02 23:35:59+00:00,131.0072617,33.78248333,194.4,0.4000000000000001,-15.5,-4.5,정박/대기
97,AOE-59 화천,44,431016257,auxiliary,5500,2022-12-02 23:40:08+00:00,2022-12-02 23:41:20+00:00,131.0059917,33.78265167,290.4,1.3,95.99999999999997,0.9,우선회(96.0°) 저속 운항
98,AOE-59 화천,45,431016257,auxiliary,5500,2022-12-02 23:45:11+00:00,2022-12-02 23:47:39+00:00,131.005125,33.782955,224.5,0.5666666666666667,-65.89999999999998,-0.8,정박/대기
99,AOE-59 화천,46,431016257,auxiliary,5500,2022-12-02 23:50:08+00:00,2022-12-02 23:53:20+00:00,131.0045533,33.78228667,237.6,1.0,24.599999999999994,0.4,우선회(24.6°) 저속 운항
100,AOE-59 화천,47,431016257,auxiliary,5500,2022-12-02 23:55:09+00:00,2022-12-03 08:00:02+00:00,131.0042833,33.78244333,293.6,0.0203448275862069,56.00000000000003,-1.0,정박/대기
101,AOE-59 화천,48,431016257,auxiliary,5500,2022-12-03 08:05:08+00:00,2022-12-03 08:11:59+00:00,131.0115133,33.78837167,34.5,9.75,14.399999999999999,8.3,가속 이동/통과
102,AOE-59 화천,49,431016257,auxiliary,5500,2022-12-03 08:12:00+00:00,2022-12-03 08:12:00+00:00,131.0258917,33.80361,39.0,11.0,0.0,0.0,이동/통과
103,AOE-59 화천,50,431016257,auxiliary,5500,2022-12-03 08:15:02+00:00,2022-12-03 08:17:58+00:00,131.0362317,33.80627167,74.0,10.8,35.0,-0.1999999999999993,우선회(35.0°) 이동/통과
104,AOE-59 화천,51,431016257,auxiliary,5500,2022-12-03 08:20:09+00:00,2022-12-03 08:23:59+00:00,131.0520683,33.81384167,58.1,10.7,-15.899999999999999,-0.10000000000000142,이동/통과
105,AOE-59 화천,52,431016257,auxiliary,5500,2022-12-03 08:25:02+00:00,2022-12-03 08:29:18+00:00,131.0657433,33.82385,26.4,11.9,-31.700000000000003,1.200000000000001,좌선회(31.7°) 이동/통과
106,AOE-59 화천,53,431016257,auxiliary,5500,2022-12-03 08:30:08+00:00,2022-12-03 08:30:08+00:00,131.0672583,33.84110667,2.6,12.4,-23.799999999999997,0.5,좌선회(23.8°) 이동/통과
107,AOE-59 화천,54,431016257,auxiliary,5500,2022-12-03 08:35:08+00:00,2022-12-03 08:59:27+00:00,131.0679,33.85848,1.3,12.5,-1.3,0.09999999999999964,이동/통과
108,AOE-59 화천,55,431016257,auxiliary,5500,2022-12-03 09:00:08+00:00,2022-12-03 09:00:08+00:00,131.05688,33.94306167,313.9,12.5,-28.100000000000023,0.09999999999999964,좌선회(28.1°) 이동/통과
109,AOE-59 화천,56,431016257,auxiliary,5500,2022-12-03 09:05:08+00:00,2022-12-03 09:17:18+00:00,131.0430733,33.95626833,320.1,12.7,6.2000000000000455,0.0,이동/통과
110,AOE-59 화천,57,431016257,auxiliary,5500,2022-12-03 09:20:08+00:00,2022-12-03 09:23:21+00:00,130.9901767,33.97896333,239.4,13.0,-57.099999999999994,-0.09999999999999964,좌선회(57.1°) 이동/통과
111,AOE-59 화천,58,431016257,auxiliary,5500,2022-12-03 09:25:02+00:00,2022-12-03 09:29:18+00:00,130.9707517,33.96952667,237.9,14.2,-1.5,1.1999999999999993,이동/통과
112,AOE-59 화천,59,431016257,auxiliary,5500,2022-12-03 09:30:02+00:00,2022-12-03 09:30:02+00:00,130.950605,33.9556,221.1,17.5,-16.80000000000001,3.3000000000000007,가속 이동/통과
113,AOE-59 화천,60,431016257,auxiliary,5500,2022-12-03 09:35:00+00:00,2022-12-03 09:35:50+00:00,130.9364917,33.93690833,196.0,15.3,-25.099999999999994,-2.1999999999999993,좌선회(25.1°) 감속 이동/통과
114,AOE-59 화천,61,431016257,auxiliary,5500,2022-12-03 09:40:02+00:00,2022-12-03 09:41:19+00:00,130.9284533,33.91715667,202.9,14.3,6.900000000000006,-1.0,이동/통과
115,AOE-59 화천,62,431016257,auxiliary,5500,2022-12-03 09:45:02+00:00,2022-12-03 09:45:02+00:00,130.910935,33.90842667,287.1,12.6,84.20000000000002,-1.700000000000001,우선회(84.2°) 이동/통과
116,AOE-59 화천,63,431016257,auxiliary,5500,2022-12-03 09:47:20+00:00,2022-12-03 09:48:00+00:00,130.9100067,33.908675,288.0,12.5,0.8999999999999773,-0.09999999999999964,이동/통과
117,AOE-59 화천,64,431016257,auxiliary,5500,2022-12-03 09:50:05+00:00,2022-12-03 09:54:01+00:00,130.893685,33.91822167,318.8,13.6,30.80000000000001,1.0999999999999996,우선회(30.8°) 이동/통과
118,AOE-59 화천,65,431016257,auxiliary,5500,2022-12-03 09:55:03+00:00,2022-12-03 09:55:03+00:00,130.8790617,33.93289167,320.9,11.9,2.099999999999966,-1.6999999999999993,이동/통과
119,AOE-59 화천,66,431016257,auxiliary,5500,2022-12-03 09:59:20+00:00,2022-12-03 10:00:00+00:00,130.8773017,33.93469,321.0,7.949999999999999,0.10000000000002274,-2.3000000000000007,감속 이동/통과
120,AOE-59 화천,67,431016257,auxiliary,5500,2022-12-03 10:05:01+00:00,2022-12-03 10:05:18+00:00,130.8593483,33.95401667,308.0,13.4,-18.30000000000001,7.1000000000000005,가속 이동/통과
121,AOE-59 화천,68,431016257,auxiliary,5500,2022-12-03 10:10:00+00:00,2022-12-03 14:40:20+00:00,130.8396017,33.96196667,289.9,11.964084507042255,-18.100000000000023,-0.3000000000000007,이동/통과
122,AOE-59 화천,69,431016257,auxiliary,5500,2022-12-03 14:51:40+00:00,2022-12-03 14:51:40+00:00,129.875295,33.570705,237.6,9.7,-3.4000000000000057,-2.700000000000001,감속 이동/통과
123,AOE-59 화천,70,431016257,auxiliary,5500,2022-12-03 14:57:31+00:00,2022-12-03 14:57:31+00:00,129.8684583,33.56415667,222.6,3.7,-15.0,-5.999999999999999,감속 저속 운항
124,AOE-59 화천,71,431016257,auxiliary,5500,2022-12-03 15:00:00+00:00,2022-12-03 15:00:00+00:00,129.8664617,33.56244333,225.1,3.4,2.5,-0.30000000000000027,저속 운항
125,AOE-59 화천,72,431016257,auxiliary,5500,2022-12-03 15:06:08+00:00,2022-12-03 21:25:08+00:00,129.865,33.56166667,229.0,0.0844570905285191,3.9000000000000057,-3.4,정박/대기
126,AOE-59 화천,73,431016257,auxiliary,5500,2022-12-03 21:30:04+00:00,2022-12-03 21:30:04+00:00,129.8650383,33.56216,309.3,4.5,159.10000000000002,4.2,우선회(159.1°) 가속 저속 운항
127,AOE-59 화천,74,431016257,auxiliary,5500,2022-12-03 21:30:09+00:00,2022-12-03 21:30:09+00:00,129.8633333,33.56166667,308.0,4.0,-1.3000000000000114,-0.5,저속 운항
128,AOE-59 화천,75,431016257,auxiliary,5500,2022-12-03 21:37:41+00:00,2022-12-03 21:37:41+00:00,129.8461183,33.56493333,251.7,9.1,-56.30000000000001,5.1,좌선회(56.3°) 가속 이동/통과
129,AOE-59 화천,76,431016257,auxiliary,5500,2022-12-03 21:40:11+00:00,2022-12-03 21:40:11+00:00,129.8389567,33.562755,249.2,9.1,-2.5,0.0,이동/통과
130,AOE-59 화천,77,431016257,auxiliary,5500,2022-12-03 21:45:51+00:00,2022-12-03 21:45:51+00:00,129.82153,33.55402,234.9,11.3,-14.299999999999983,2.200000000000001,가속 이동/통과
131,AOE-59 화천,78,431016257,auxiliary,5500,2022-12-03 21:55:10+00:00,2022-12-03 22:05:21+00:00,129.7921667,33.53558333,229.0,12.433333333333332,-5.900000000000006,1.0999999999999996,이동/통과
132,AOE-59 화천,79,431016257,auxiliary,5500,2022-12-04 00:12:10+00:00,2022-12-04 00:12:10+00:00,129.6866667,33.35666667,86.0,0.0,-144.9,-12.5,정박/대기
133,AOE-59 화천,80,431016257,auxiliary,5500,2022-12-04 04:31:51+00:00,2022-12-04 04:31:51+00:00,129.7462117,33.50983667,34.4,10.1,-51.6,10.1,좌선회(51.6°) 가속 이동/통과
134,AOE-59 화천,81,431016257,auxiliary,5500,2022-12-04 04:45:50+00:00,2022-12-04 05:15:00+00:00,129.77253,33.54238,34.3,9.299999999999999,-0.10000000000000142,-0.09999999999999964,이동/통과
